0982308825,"Movies & TV",494896,"Advanced Photoshop Rendering Techniques",491.18,"http://ecx.images-amazon.com/images/I/51n2gigGjeL._SY300_.jpg",533,2470.29,4.63
0984484515,"Toys & Games",540790,"Super Sprowtz The Super Sprowtz Origins Board Book",32.89,"http://ecx.images-amazon.com/images/I/51L4DAg7AlL._SY300_.jpg",548,2407.28,4.39
0984484523,"Toys & Games",489080,"Super Sprowtz I Am Brian Broccoli and I Am Super Strong Board Book",724.29,"http://ecx.images-amazon.com/images/I/518VIdUaI9L._SY300_.jpg",657,2403.18,3.66
1094441252,"Electronics",105519,"GENUINE / ORIGINAL DELL (9-Cell) Extended Laptop Battery for Dell Latitude D620 D630 Series, PN 312-0383, 312-0384, 312-0386, JD634 - NOT AFTERMARKET 3RD PARTY GENERIC (ORIGINAL, GENUINE DELL PARTS!)",119.0,"http://ecx.images-amazon.com/images/I/41vwzmFXFsL._SY300_.jpg",140,553.23,3.95
1182702627,"Cell Phones & Accessories",340563,"Hello Kitty Home Button Sticker plus Free Screen Protector",1.8,"http://ecx.images-amazon.com/images/I/41nqaKcaorL._SX300_.jpg",575,2597.93,4.52
1400532620,"Electronics",23071,"Barnes &amp; Noble Nook eReader - no 3G",74.95,"http://ecx.images-amazon.com/images/I/519ca3cu5eL._SY300_.jpg",368,1781.51,4.84
1400699894,"Electronics",1567,"NOOK GLOWLIGHT eBook Reader 4GB (BNRV500)",119.95,"http://ecx.images-amazon.com/images/I/41ZpXub7tcL._SX300_.jpg",334,1381.39,4.14
1400532736,"Electronics",4945,"Nook Simple Touch eReader",62.99,"http://ecx.images-amazon.com/images/I/413fSdlMm6L._SY300_.jpg",530,2028.27,3.83
1400501474,"Electronics",44391,"Barnes &amp; Noble NOOK Tablet 16GB, Wi-Fi, 7&quot; Touchscreen eBook Reader- 1GHz Dual-Core BNTV250",188.88,"http://ecx.images-amazon.com/images/I/41YJE1pmX1L._SY300_.jpg",230,767.11,3.34
1400501741,"Electronics",7733,"Nook HD+ 9&quot; 16GB Wi-Fi Color Tablet",219.95,"http://ecx.images-amazon.com/images/I/41uyyN0sBwL._SY300_.jpg",908,2954.41,3.25
1400699169,"Electronics",6486,"NOOK HD+ 9&quot; 32GB Tablet",211.75,"http://ecx.images-amazon.com/images/I/51k%2B7UVCbqL._SX300_.jpg",963,4736.41,4.92
1400532655,"Electronics",3308,"Barnes &amp; Noble Nook Color eReader",113.99,"http://ecx.images-amazon.com/images/I/51lBXZsMsGL._SY300_.jpg",700,3375.33,4.82
1400599997,"Electronics",15073,"Barnes &amp; Noble NOOK ebook reader (WiFi + 3G)[B&amp;W]",78.71,"http://ecx.images-amazon.com/images/I/51HuCZb7z0L._SY300_.jpg",259,931.41,3.6
1400501776,"Electronics",17334,"Barnes and Noble NOOK 7&quot; 8GB WiFi Tablet",89.99,"http://ecx.images-amazon.com/images/I/31tmsc9pqxL._SY300_.jpg",789,2667.94,3.38
1412714451,"Toys & Games",423214,"Listen-And-Learn Farm Sounds ~ Active Minds",28.85,"http://ecx.images-amazon.com/images/I/51435ylsw9L._SX300_.jpg",714,3080.63,4.31
1412733626,"Toys & Games",267390,"Story Reader SpongeBob 3 Pack Bad Luck/Never Ending/Grand Prize",29.0,"http://ecx.images-amazon.com/images/I/51QNPP13RWL._SY300_.jpg",654,3029.07,4.63
141277201X,"Toys & Games",488583,"Story Reader Special Edition Sesame Street Set",560.23,"http://ecx.images-amazon.com/images/I/51wFmfg20yL._SY300_.jpg",500,2041.8,4.08
1412772028,"Toys & Games",345607,"Story Reader Special Edition Disney Princess Set with Musical Jewelry Box",42.48,"http://ecx.images-amazon.com/images/I/51D0AKinp0L._SX300_.jpg",476,1631.16,3.43
141278400X,"Toys & Games",422065,"Thomas and Friends 3 Storybook Library",29.99,"http://ecx.images-amazon.com/images/I/5138jU2ZpQL._SX300_.jpg",953,2875.91,3.02
1412784212,"Toys & Games",783287,"Story Reader Limited Collector's Edition - Nickelodeon",28.92,"http://ecx.images-amazon.com/images/I/514OsS7lJ3L._SY300_.jpg",835,2653.56,3.18
1412789788,"Cell Phones & Accessories",145271,"School Days School Memories Keepsake Album -- 8 pockets for storing treasured mementos --- space to attach school photos --- prompts to record details of each school year",5.06,"http://ecx.images-amazon.com/images/I/51AFFNlgQnL._SX300_.jpg",831,3962.02,4.77
0205616461,"Health & Personal Care",461765,"Bio-Active Anti-Aging Serum (Firming Ultra-Hydrating Serum)",338.12,"http://ecx.images-amazon.com/images/I/41DecrGODDL._SY300_.jpg",151,742.38,4.92
0310329523,"Movies & TV",32414,"The Story Adult Curriculum DVDR: Getting to the Heart of God's Story",23.18,"http://ecx.images-amazon.com/images/I/41eOp7tQAzL._SY300_.jpg",125,497.51,3.98
0558925278,"Beauty",402875,"Eco Friendly Ecotools Quality Natural Bamboo Cosmetic Mineral Brush Set Kit of 4 Soft Brushes and 1 Pouch Baby Kabuki Eye Shading Brush Mineral Powder Brush Concealer Brush(travle Size)",146.88,"http://ecx.images-amazon.com/images/I/51L%2BzYCQWSL._SX300_.jpg",865,3024.18,3.5
0615114180,"Movies & TV",1069441,"Hollywood Makeup Magic: Corrective Beauty Techniques, Vol.I [VHS]",637.7,"http://ecx.images-amazon.com/images/I/51NWNR2YVTL._SY300_.jpg",689,2180.6,3.16
0733001998,"Beauty",540255,"Mastiha Body Lotion",69.6,"http://ecx.images-amazon.com/images/I/311WK5y1dML._SY300_.jpg",941,3683.44,3.91
0737104473,"Beauty",931125,"Hello Kitty Lustre Lipstick (See sellers comments for colors)",506.66,"http://ecx.images-amazon.com/images/I/31u6Hrzk3WL._SY300_.jpg",906,4002.08,4.42
0767812158,"Movies & TV",24268,"Sex, Lies, and Videotape",14.95,"http://ecx.images-amazon.com/images/I/51G14AC0W9L._SY300_.jpg",266,928.84,3.49
0767812115,"Movies & TV",35862,"Swept From the Sea",4.44,"http://ecx.images-amazon.com/images/I/51FFDSWYSCL._SY300_.jpg",896,2994.6,3.34
0780020715,"Movies & TV",217485,"Beauty and The Beast (The Criterion Collection)",2.99,"http://ecx.images-amazon.com/images/I/51KX7A30PTL._SY300_.jpg",984,4059.54,4.13
0780019490,"Movies & TV",326463,"Horst P. Horst-60 Years &amp; Still in Vogue [VHS]",506.9,"http://ecx.images-amazon.com/images/I/51XJM117WGL._SY300_.jpg",841,3733.93,4.44
0780021258,"Movies & TV",394372,"Corridor of Mirrors [VHS]",43.3,"http://ecx.images-amazon.com/images/I/51R7A4GPQ6L._SY300_.jpg",927,4601.23,4.96
0783113943,"Movies & TV",209276,"Gia (unrated edition) [VHS]",708.1,"http://ecx.images-amazon.com/images/I/51QR7Q4Z2TL._SY300_.jpg",187,726.9,3.89
0788812408,"Movies & TV",78738,"The Little Mermaid (Fully Restored Special Edition) [VHS]",8.91,"http://ecx.images-amazon.com/images/I/51TBKF9ZGWL._SY300_.jpg",841,3587.0,4.27
0788805533,"Movies & TV",95380,"The Lion King II: Simba's Pride [VHS]",5.88,"http://ecx.images-amazon.com/images/I/51EZG6FASRL._SY300_.jpg",388,1840.64,4.74
0790736365,"Movies & TV",267533,"Dangerous Beauty [VHS]",21.95,"http://ecx.images-amazon.com/images/I/51ZCPY3GV2L._SY300_.jpg",608,2028.33,3.34
0792147340,"Movies & TV",765181,"Star Trek - The Next Generation, Episode 143: Birthright, Part II [VHS]",5.99,"http://ecx.images-amazon.com/images/I/519PZ0N38JL._SY300_.jpg",202,869.65,4.31
0792838386,"Movies & TV",526996,"Hello Kitty - Kitty &amp; The Beast [VHS]",7.22,"http://ecx.images-amazon.com/images/I/516V0DXT0VL._SY300_.jpg",201,716.79,3.57
0792845439,"Movies & TV",160764,"Kiss the Sky",29.89,"http://ecx.images-amazon.com/images/I/51fQG50ZKgL._SY300_.jpg",173,741.21,4.28
079284551X,"Movies & TV",285475,"Wings of Desire [VHS]",3.5,"http://ecx.images-amazon.com/images/I/41WM4GQN9YL._SY300_.jpg",902,3222.67,3.57
0972031758,"Movies & TV",767977,"Czech/Slovakia Land of Beauty and Change [VHS]",723.69,"http://ecx.images-amazon.com/images/I/51AJGMV2Y3L._SY300_.jpg",956,3104.0,3.25
0976490609,"Movies & TV",738221,"The Beauty of Soul-Winning/ CfaN",1.44,"http://ecx.images-amazon.com/images/I/41ZMjAdiaKL._SY300_.jpg",256,858.41,3.35
0977217213,"Beauty",234894,"Water Blessing Labels Prosperity Collection 16 pc",9.94,"http://ecx.images-amazon.com/images/I/31ul4drzQrL.jpg",781,3091.4,3.96
1030070148,"Beauty",1136984,"Colored Cosmetic Lens in Twilight Blue",736.16,"http://ecx.images-amazon.com/images/I/11ZF32FLsXL.jpg",381,1502.35,3.94
1304139212,"Beauty",830938,"Set of 2 MAC Lip Care - Lip Pencil - Auburn",786.39,"http://ecx.images-amazon.com/images/I/31lVNvq%2B6-L._SX300_.jpg",126,393.68,3.12
130414674X,"Beauty",678207,"Set of 2 Benefit She Laq Makeup Sealer",102.07,"http://ecx.images-amazon.com/images/I/51zYpMMudIL._SX300_.jpg",562,2081.83,3.7
130414089X,"Beauty",205621,"New Benefit Waterproof Automatic Eyeliner Pen - Black - BAD Gal Liner",458.19,"http://ecx.images-amazon.com/images/I/31zt-hSeTxL._SY300_.jpg",803,2738.28,3.41
1304196062,"Beauty",774050,"Max Factor Lasting Performance Foundation -Pastelle 102 35ml",633.84,"http://ecx.images-amazon.com/images/I/41CqpP-7DhL._SY300_.jpg",845,2772.27,3.28
1304146537,"Beauty",371552,"Set of 2 Goodskin Labs Eyliplex-2 Eye Life and Circle Reducer - 10ml",546.41,"http://ecx.images-amazon.com/images/I/51vx4ZM1oDL._SX300_.jpg",993,4328.3,4.36
130414643X,"Beauty",257530,"Goodskin Labs Eyliplex-2 Eye Life and Circle Reducer - 10ml",583.53,"http://ecx.images-amazon.com/images/I/41Bps9Pml4L.jpg",925,2805.65,3.03
1304196135,"Beauty",144032,"Max Factor Lasting Performance Foundation -106 - Natural beige 35ml",27.59,"http://ecx.images-amazon.com/images/I/41ZW293V99L._SY300_.jpg",101,410.88,4.07
1304139220,"Beauty",185391,"MAC Lip Care - Lip Pencil - Auburn",24.13,"http://ecx.images-amazon.com/images/I/41ZxfjSxGvL._SX300_.jpg",459,2068.62,4.51
1304168522,"Beauty",1021513,"*Macely* Good Afternoon Apple Cinnamon TEA Bb 30ml/1fl.zo Spa 20 Pa++ / Bb Sunblock Cream",103.15,"http://ecx.images-amazon.com/images/I/41IGaej6RuL._SX300_.jpg",107,428.27,4.0
1304174867,"Beauty",851515,"*Macely* Good Afternoon Honey Black Tea -- Elastic Durable Spf20 Pa+",697.77,"http://ecx.images-amazon.com/images/I/41aFQpLcABL._SY300_.jpg",143,448.76,3.14
1304196070,"Beauty",511480,"Max Factor Lasting Performance Foundation -Soft Beige 105 35ml",453.15,"http://ecx.images-amazon.com/images/I/414fm8i00qL._SY300_.jpg",601,1824.16,3.04
1304196046,"Beauty",848876,"Max Factor Lasting Performance Foundation - Fair 100 35ml",690.33,"http://ecx.images-amazon.com/images/I/41iFiZ8CAsL._SY300_.jpg",994,3823.12,3.85
1304351475,"Beauty",15567,"NEW EUROPEAN COLLECTION Too Faced Natural Eyes Shadow Palette 9 Colors",33.99,"http://ecx.images-amazon.com/images/I/519-RK1YMyL._SY300_.jpg",376,1545.21,4.11
1304174778,"Beauty",109177,"*Macely* Good Afternoon Strawberry Berry Tea --Bb 30ml/1fl.zo Spa 20 Pa++ / Bb Sunblock Cream Anti-wrinkle Nourishing",54.76,"http://ecx.images-amazon.com/images/I/414p57WD4EL._SX300_.jpg",255,978.2,3.84
1304488608,"Beauty",460237,"Mac Elaborate 12 Colors N 2 Palette",371.99,"http://ecx.images-amazon.com/images/I/41JRJHu2zCL._SX300_.jpg",865,3888.88,4.5
1304511154,"Beauty",354500,"Mac Magic N 8 Leopard 12 Eyeshadow Palette European Collection",467.16,"http://ecx.images-amazon.com/images/I/51fcEO6xQqL._SX300_.jpg",224,796.4,3.56
1304495396,"Beauty",243079,"Mac N 1 Professional 18 Color Eyeshadow Palette",790.77,"http://ecx.images-amazon.com/images/I/41bOyNH5rSL._SX300_.jpg",860,3577.1,4.16
1304511146,"Beauty",248394,"Mac Magic N 7 Leopard 12 Eyeshadow Palette European Collection",719.22,"http://ecx.images-amazon.com/images/I/51r7G2M6ZzL._SX300_.jpg",207,654.38,3.16
130451112X,"Beauty",335203,"Mac Magic N 5 Leopard 12 Eyeshadow Palette European Collection",392.66,"http://ecx.images-amazon.com/images/I/41AOIDZBjVL._SX300_.jpg",904,4443.62,4.92
1304511138,"Beauty",285033,"Mac Magic N 6 Leopard 12 Eyeshadow Palette European Collection",779.55,"http://ecx.images-amazon.com/images/I/51cKZGpEUCL._SX300_.jpg",273,1255.09,4.6
1304511081,"Beauty",274473,"Mac Magic N 3 Leopard 12 Eyeshadow Palette European Collection",169.08,"http://ecx.images-amazon.com/images/I/51cq9z9IQ9L._SX300_.jpg",705,2405.99,3.41
1304511073,"Beauty",222751,"Mac Magic N 2 Leopard 12 Eyeshadow Palette European Collection",273.52,"http://ecx.images-amazon.com/images/I/513QDTXLMoL._SX300_.jpg",280,934.62,3.34
1304482685,"Beauty",217310,"Mac Magic N 1 Leopard 12 Eyeshadow Palette",787.91,"http://ecx.images-amazon.com/images/I/513QDTXLMoL._SX300_.jpg",392,1739.39,4.44
1304511111,"Beauty",245529,"Mac Magic N 4 Leopard 12 Eyeshadow Palette European Collection",47.06,"http://ecx.images-amazon.com/images/I/518w-e0HpTL._SX300_.jpg",328,1103.3,3.36
1304622657,"Beauty",276520,"Mac Marilyn Monroe Gel Eyeliner with Brush",407.62,"http://ecx.images-amazon.com/images/I/41aZuZutysL._SX300_.jpg",876,3876.75,4.43
1304622428,"Beauty",507136,"MAC 24 Color Eyeshadow N3 Makeup Kit",116.36,"http://ecx.images-amazon.com/images/I/411KE4C2ctL._SX300_.jpg",372,1464.93,3.94
1304622622,"Beauty",366850,"MAC Lady Gaga Mascara &amp; Eyeliner Set. Holiday Edition",68.76,"http://ecx.images-amazon.com/images/I/41QacE8RtlL._SX300_.jpg",896,2924.61,3.26
1304624544,"Beauty",319440,"MAC 10 Colors Eyeshadow Palette N4",523.04,"http://ecx.images-amazon.com/images/I/41i-Qc74AdL._SX300_.jpg",136,490.27,3.6
1304622460,"Beauty",535123,"MAC 24 Color Eyeshadow N5 Makeup Kit",725.21,"http://ecx.images-amazon.com/images/I/41%2B3VcmnwDL._SX300_.jpg",987,4270.93,4.33
1304624536,"Beauty",574603,"MAC 10 Colors Eyeshadow Palette N5",186.56,"http://ecx.images-amazon.com/images/I/41cbZNDNyvL._SX300_.jpg",869,3783.77,4.35
1304622223,"Beauty",484684,"MAC 24 Color Eyeshadow N 2 Makeup KIT",425.28,"http://ecx.images-amazon.com/images/I/410PYpi7wVL._SX300_.jpg",641,3109.11,4.85
1304622193,"Beauty",495724,"MAC 24 Color Eyeshadow N1 Makeup Kit",600.64,"http://ecx.images-amazon.com/images/I/41hE56y4xYL._SX300_.jpg",152,578.93,3.81
1304651118,"Beauty",799726,"Mac 21 Colors Eye Shadow N 5",522.76,"http://ecx.images-amazon.com/images/I/41rSP7rh-kL._SX300_.jpg",682,2477.89,3.63
1304665720,"Beauty",290864,"Mac 18 Colors Eyeshadow 5",641.12,"http://ecx.images-amazon.com/images/I/419mhFZd7xL._SX300_.jpg",267,1112.44,4.17
130465110X,"Beauty",1205762,"Mac 21 Colors Eye Shadow N 4",722.36,"http://ecx.images-amazon.com/images/I/41nQ2M6qafL._SX300_.jpg",371,1543.67,4.16
1304651029,"Beauty",667877,"Mac 21 Colors Eye Shadow N 1",53.98,"http://ecx.images-amazon.com/images/I/416NYH2Qg4L._SX300_.jpg",856,4112.09,4.8
1304651088,"Beauty",534860,"Mac 21 Colors Eye Shadow N 3",483.14,"http://ecx.images-amazon.com/images/I/41rvvW5kbEL._SX300_.jpg",765,2491.9,3.26
1304622452,"Beauty",573963,"MAC 24 Color Eyeshadow N4 Makeup Kit",443.24,"http://ecx.images-amazon.com/images/I/41hkMkvIc%2BL._SX300_.jpg",685,3015.17,4.4
1304665704,"Beauty",417102,"New Too Faced Natural Eyes Shadow Palette",328.07,"http://ecx.images-amazon.com/images/I/51ZbpcWcdTL._SX300_.jpg",804,2820.5,3.51
1304651347,"Beauty",1205763,"Mac 12 Color Eyeshadow Palette Nc 8 Limited Edition",516.51,"http://ecx.images-amazon.com/images/I/41BlOMtIPbL._SX300_.jpg",820,3318.71,4.05
1304624498,"Beauty",401273,"MAC 10 Colors Eyeshadow Palette N2",799.64,"http://ecx.images-amazon.com/images/I/413sTHKbaDL._SX300_.jpg",933,4568.47,4.9
1304622665,"Beauty",414204,"MAC 10 Colors Eyeshadow Palette N1",236.77,"http://ecx.images-amazon.com/images/I/41ADW7p3gRL._SX300_.jpg",557,1895.0,3.4
130466578X,"Beauty",269615,"Mac 18 Colors Eyeshadow 3",740.01,"http://ecx.images-amazon.com/images/I/41zaIXrji1L._SX300_.jpg",567,1906.96,3.36
1400200873,"Movies & TV",550462,"Wild at Heart Multi-Media Facilitator's Kit: A Band of Brothers [VHS]",490.14,"http://ecx.images-amazon.com/images/I/51QFZRBJ1FL._SX300_.jpg",124,569.14,4.59
1400200865,"Movies & TV",360608,"Wild at Heart Multi-Media Facilitator's Kit: A Band of Brothers",39.99,"http://ecx.images-amazon.com/images/I/51YCMWYXKZL._SX300_.jpg",416,1737.57,4.18
1400301734,"Movies & TV",226819,"Crippled Lamb",12.98,"http://ecx.images-amazon.com/images/I/5166TKPVXNL._SY300_.jpg",523,2243.96,4.29
1403790965,"Beauty",16280,"Arbonne Bronzer",33.99,"http://ecx.images-amazon.com/images/I/412MvQcxjdL._SY300_.jpg",276,1101.21,3.99
1412772028,"Toys & Games",345607,"Story Reader Special Edition Disney Princess Set with Musical Jewelry Box",42.48,"http://ecx.images-amazon.com/images/I/51D0AKinp0L._SX300_.jpg",712,3162.33,4.44
1412759676,"Beauty",201807,"Erno Laszlo Light Controlling Lotion 4 oz",39.57,"http://ecx.images-amazon.com/images/I/318EOIHXMCL._SY300_.jpg",315,1277.9,4.06
1414301308,"Movies & TV",241838,"McGee and Me! Recharged 4-Pack DVD",365.63,"http://ecx.images-amazon.com/images/I/51j1GrRrjVL._SY300_.jpg",672,3090.18,4.6
1558908323,"Movies & TV",149893,"Mimic",6.23,"http://ecx.images-amazon.com/images/I/51Y3KPY438L._SY300_.jpg",188,819.15,4.36
156371616X,"Movies & TV",20292,"Second Chances DVD",7.35,"http://ecx.images-amazon.com/images/I/51VaAeU0EOL._SY300_.jpg",893,2743.91,3.07
1565857690,"Movies & TV",126732,"The Joy of Thinking: The Beauty and Power of Classical Mathematical Ideas, Parts 1 &amp; 2",743.13,"http://ecx.images-amazon.com/images/I/51wjCOA8n7L._SX300_.jpg",366,1305.1,3.57
1570199167,"Music",462965,"Red Skelton: I Dood It! (Old Time Radio)",21.48,"http://ecx.images-amazon.com/images/I/51EnyceEUzL._SY300_.jpg",585,2617.71,4.47
1572671203,"Beauty",239716,"Perlage Fortifying Rejuvenation Treatment Refinishing Eye Contour Cream with Ceramides and Peptides",16.95,"http://ecx.images-amazon.com/images/I/41eQnLoAf9L._SX300_.jpg",244,1031.52,4.23
1575672782,"Movies & TV",467181,"Moody Science Adventures: Flying Wings of Beauty / The Long Journey",8.99,"http://ecx.images-amazon.com/images/I/51%2B%2BXvTxLML._SY300_.jpg",409,1900.5,4.65
1578002230,"Movies & TV",908894,"Revolutionary Girl Utena - Crest of the Rose [VHS]",0.42,"http://ecx.images-amazon.com/images/I/51SFPVPQRQL._SY300_.jpg",846,3628.05,4.29
1578750172,"Movies & TV",645955,"The Beauty of Ireland Collection [VHS]",8.9,"http://ecx.images-amazon.com/images/I/514GZ9BP3FL._SY300_.jpg",243,834.68,3.43
1603113460,"Arts, Crafts & Sewing",236088,"FRIENDSHIP BRACELETS BOOK &amp; KIT",26.47,"http://ecx.images-amazon.com/images/I/51Y3DRew1kL._SX300_.jpg",287,945.51,3.29
1608613453,"Music",584782,"Movie Masterpieces",15.89,"http://ecx.images-amazon.com/images/I/51ajJuJe6RL._SY300_.jpg",165,602.32,3.65
1879187396,"Beauty",83496,"New Pink Eyeliner Assistant Aid Guide Template Makeup Tool",1.39,"http://ecx.images-amazon.com/images/I/415kraSOC6L._SY300_.jpg",188,607.07,3.23
1888522186,"Movies & TV",536949,"Bearskin (From The Brothers Grimm) [VHS]",294.73,"http://ecx.images-amazon.com/images/I/51323C59YCL._SY300_.jpg",700,2702.88,3.86
1891129716,"Beauty",26328,"Helion Communications Chakra Centers Reference Charts",5.99,"http://ecx.images-amazon.com/images/I/61NSeLlaT4L._SX300_.jpg",158,691.16,4.37
189112966X,"Beauty",95030,"Sacred Wisdom Chart: Tarot Divination",5.99,"http://ecx.images-amazon.com/images/I/51BSkLxSJ4L._SX300_.jpg",900,3960.97,4.4
1906987238,"Beauty",155703,"Tonymoly Intense Care Snail Hydro-gel Mask 10 Pcs",55.18,"http://ecx.images-amazon.com/images/I/31dzzJ-YDGL._SX300_.jpg",175,838.15,4.79
1929099886,"Beauty",83112,"Bumble and Bumble Quenching Shampoo and Conditioner Duo (8.5 Oz) each",62.99,"http://ecx.images-amazon.com/images/I/41MR3uEFc4L._SX300_.jpg",402,1891.42,4.71
1987958179,"Beauty",337377,"Practical DIY Hairdressing Styling Hair Straightener V Comb Portable New",728.17,"http://ecx.images-amazon.com/images/I/51bJCGWPF3L._SY300_.jpg",792,2378.23,3.0
322700075X,"Beauty",98391,"Floris London Luxury Soaps - Set of 3 Boxed 100 gram Soaps - Imported from UK",24.95,"http://ecx.images-amazon.com/images/I/416axwTUjAL._SY300_.jpg",689,2675.59,3.88
3227001055,"Beauty",74397,"Penhaligon's Blenheim Bouquet Pleated Wrapped Soaps - Set of 3, 100 Gram Soaps",24.95,"http://ecx.images-amazon.com/images/I/41uaC55WynL._SY300_.jpg",899,4189.47,4.66
0061985856,"Books",173149,"Paranormalcy",6.64,"http://ecx.images-amazon.com/images/I/51CM1bFb2BL.jpg",691,3241.31,4.69
0071436588,"Books",146019,"Nutrition Almanac",12.76,"http://ecx.images-amazon.com/images/I/51Zk-eAYY1L._SY300_.jpg",129,594.13,4.61
0072222506,"Books",5837648,"How To Do Everything With Macromedia Flash(TM) MX",591.02,"http://ecx.images-amazon.com/images/I/5143J0RCD6L.jpg",722,3054.55,4.23
0078800242,"Software",18529,,93.06,"http://ecx.images-amazon.com/images/I/41K1aBklPRL._SX300_.jpg",141,490.87,3.48
013099166X,"Books",1426083,"The Philosophy Student Writer's Manual (2nd Edition)",49.03,"http://ecx.images-amazon.com/images/I/51d85PGGfQL.jpg",190,938.87,4.94
0195129946,"Books",100799,"Latin America and the United States: A Documentary History",10.7,"http://ecx.images-amazon.com/images/I/51JRFM73KWL.jpg",619,3012.65,4.87
0195317106,"Books",104185,"The Reagan Revolution: A Very Short Introduction",9.66,"http://ecx.images-amazon.com/images/I/417ma1DfMSL.jpg",542,1917.81,3.54
0226769577,"Books",1422513,"Solidarity in Strategy: Making Business Meaningful in American Trade Associations",16.5,"http://ecx.images-amazon.com/images/I/611eS9Q%2BcAL.jpg",114,504.2,4.42
024051579X,"Books",2777909,"The Animator's Guide to 2D Computer Animation (Focal Press Visual Effects and Animation)",152.48,"http://ecx.images-amazon.com/images/I/51xp607I3SL.jpg",778,3529.19,4.54
0240814509,"Books",878426,"Cinema 4D: The Artist's Project Sourcebook",20.18,"http://ecx.images-amazon.com/images/I/51AGySm1FyL.jpg",851,3406.88,4.0
0262693151,"Books",552588,,212.8,"http://ecx.images-amazon.com/images/I/41YyKqHbRPL._BO2,204,203,200_PIsitb-sticker-arrow-click,TopRight,35,-76_AA300_SH20_OU01_.jpg",559,1693.31,3.03
031088974X,"Books",890685,"With All Your Heart Discovery Guide with DVD: 6 Faith Lessons",41.78,"http://ecx.images-amazon.com/images/I/51KztGcHV1L.jpg",813,2775.49,3.41
0312207689,"Books",1312422,"Agatha Raisin and the Case of the Curious Curate (Agatha Raisin Mysteries, No. 13)",6.83,"http://ecx.images-amazon.com/images/I/51mLc%2BoMHqL.jpg",317,1171.34,3.7
0316041009,"Books",1259238,"Happyface",17.68,"http://ecx.images-amazon.com/images/I/41IzoyTYORL.jpg",177,883.87,4.99
0321268768,"Books",3874616,"Apple Training Series: GarageBand",4.22,"http://ecx.images-amazon.com/images/I/51HaFioInwL.jpg",966,3430.89,3.55
