0439559561,515
0439654726,562
0439697379,493
0439731631,656
0439733138,666
0439824222,826
043982429X,428
0439824133,521
043983869X,263
0439872073,917
0439909279,658
0449222829,873
0471032174,850
0471178411,453
0485175185,164
0486211452,275
0486457192,831
0486475468,865
0520235177,941
0545020832,686
0545119367,393
0545196388,471
0545196361,116
0545196396,869
054519640X,864
0545196701,367
0553575716,174
0594152240,280
0595270190,608
0615313604,249
0615444172,150
0615512135,120
0615656579,383
061570042X,584
0634061801,271
0641782853,929
0700716211,117
0735309043,164
0735202192,599
0735320594,500
073532056X,182
0735335249,588
0735335230,660
073533773X,275
0737604751,986
0739003755,535
0739100645,620
0739484761,791
074240028X,523
074349282X,721
0754605094,962
0756659981,249
0001393774,432
0001526863,504
0005123909,469
0005134188,821
0005419263,319
0005441382,672
0005059836,585
0014072149,947
0026197898,219
0041291905,798
0041913574,972
0077479637,897
0307141217,634
0307142426,541
030714139X,828
0307141985,534
0307141950,411
0307142698,272
0307141144,798
030714335X,302
030714318X,314
0307141128,130
0310250056,447
0310250048,277
0310261988,271
0393102548,654
0510599125,641
0563494131,623
0563494239,869
0563494050,878
0563494212,927
0563494395,210
0563494689,156
0563494255,844
0563494816,269
0563494077,524
0563494115,223
0563530693,950
0563528257,723
0577088726,589
0578077698,101
0615205399,498
0615299830,893
0615318533,996
0615677746,114
0615720242,795
0615877346,522
063319428X,435
0634029363,324
0634029355,612
0634029347,959
0634050028,299
0634055429,885
0634055534,834
0634061801,707
0634065459,856
0634069845,514
0679884815,993
0679884793,683
0679887660,259
0679892869,666
0738921610,333
0738920495,470
0738919039,274
0738900672,504
0738920363,495
0738920630,597
0738920479,976
0738920339,306
0738921505,997
0739003755,453
0738920371,736
0738921475,273
0739032631,740
0739037986,166
0739040375,705
0739040251,920
0739040308,800
0739042726,763
0123456479,228
0130350591,343
0578060604,964
0594006112,702
0615391206,387
0641929307,228
0641965974,623
064178614X,632
0641967969,539
064180556X,507
0681795107,216
0705342913,752
0705356280,909
0705394492,700
0748185259,759
0783433891,169
0805471219,468
0898216052,718
0912696591,834
0972187677,652
097736271X,190
097857141X,279
0978736885,475
0979755026,747
0980183227,976
098019282X,746
0984493697,857
0984493638,322
0988315815,772
1009245414,284
1223070743,255
1223071359,633
1223069818,616
1403779619,393
1403783624,169
1450823661,131
1567120709,407
1574890832,855
1574890824,747
1574891936,371
1574898922,666
1574898949,494
1574898930,526
159668027X,806
1613261535,134
1614549168,439
1614547831,490
1614547440,712
161552231X,831
161659120X,980
161659232X,954
1619920239,370
1619920255,296
1621522172,646
1625684185,578
1842104780,966
1842104470,982
1842104322,106
1847503705,543
184999949X,748
1888861347,417
1888861142,400
1888861622,938
1888861614,454
1888861150,951
1891747401,448
1891747134,998
1896639437,400
1929780656,251
1932289348,498
1932648623,933
1933244038,416
1933506105,180
0000031909,846
0000031852,232
0000191639,876
0000031895,116
0076561046,568
0131358936,225
0375829695,876
037585746X,986
0425066169,249
0439028485,748
0439400066,854
0439651859,182
0439652472,911
0439710324,993
0439845297,674
0439838649,371
0439843073,880
0439855896,217
0439893577,190
0439927277,241
0448447088,567
0470182318,295
0486430502,291
048645195X,650
054503180X,314
0545020832,102
0545016258,705
0545056551,405
0545090954,264
0545102057,410
0545302285,473
0545302218,678
0545302315,678
0545325234,797
0545346207,563
0545419042,168
0545449340,437
0545459915,199
0545477344,365
0545530830,726
0545496470,343
0547422539,477
0594019915,684
0615227554,401
0615269990,451
0615313604,796
0615343287,112
0615374794,134
0615394124,482
0615405509,707
0615444172,406
0615500145,803
0615637507,108
0615638996,341
0615641571,622
0641551568,763
0641518633,159
0641061501,838
064157388X,513
0641565771,327
0641737939,184
0641699840,396
0641843208,769
0641928262,945
0641801041,633
0641835248,142
0641699174,260
0641843224,829
0641801033,903
0641811284,802
0641843216,780
0641841132,839
0641843232,287
0670010936,278
0671040049,837
067104009X,868
0681001410,364
0681108231,848
0681459697,668
0681542349,995
0681520418,623
0681358173,867
0681768983,570
0681843586,977
0681561653,473
0681952326,741
0001048775,931
0001048236,974
0001057170,844
0001053396,467
0001072986,850
0001053744,858
0001055178,799
0001042335,520
000136118X,446
0001360000,599
0001018043,644
000102521X,747
0001056107,376
0001056530,435
0001006657,982
000171287X,896
000171130X,751
000100039X,544
0001473905,357
0001714546,723
0001839225,623
0001384163,270
0001837397,192
0001714538,906
0001857169,518
0001711342,835
0001714384,499
0001845357,615
0615553605,168
0615583474,772
0972585419,390
0975412817,142
0975412809,757
0975412868,922
0977264815,751
0983794812,337
0983794804,131
1083812550,299
1083813215,443
1083813210,776
1223000893,195
1300347635,803
1300451238,652
1300450991,292
1300451483,948
1300451300,792
130045136X,315
1300451505,155
1300451270,298
1300451122,321
1300451076,592
1300451092,408
1300451041,292
1300451246,555
1300451335,842
1300451181,741
1300451491,578
1304797031,117
1304797023,296
1312018747,942
1304793303,589
1412717388,666
1417084871,589
1427313369,631
1576102742,887
1576104125,355
1576102831,413
1576102734,381
1576102939,169
1576102807,333
1590150007,994
1903499920,398
1903492022,411
1906492816,125
1906492832,623
1906492905,328
1906492433,203
1906492891,318
1906492883,741
1906492514,696
1942007200,389
2272800023,868
2272800024,775
2272800020,910
2272800022,919
2272800033,395
2272800034,793
2272800025,178
2400370215,630
2734888454,594
3275610011,861
4847651201,424
4847676011,689
6025002541,144
6025002118,189
6025002576,927
6025002517,397
6025002584,273
6025002096,659
602500255X,970
6025002568,357
6025002533,776
602500207X,511
6041026557,677
6041026417,454
6041026433,780
6041026778,949
6041026875,985
6041026514,695
6041023973,794
6041026786,147
6041026530,647
6041023000,152
6041026042,281
6041026158,225
6041026212,538
6041027510,376
6041027537,186
7576580800,874
8029311600,183
8029318100,751
8742238625,297
9376674505,837
0657745316,174
0700026444,705
1403796890,904
141278509X,105
1453060375,234
1453060782,682
1453060464,869
1603112251,862
1613170416,431
1837994021,570
3301261876,377
3295000018,963
3621813330,176
5463213682,861
5628754218,581
6065555568,874
6162362183,193
616719923X,199
6182055979,544
7621000880,541
7621915358,193
7800648702,754
7801411242,969
9074600034,779
917712183X,408
9177121791,393
9178894018,110
9603971588,998
9742356831,612
9747503506,186
9895514115,430
AA42004001,929
B00000AE9S,938
B00000IRTW,891
B00004S1C5,916
B00004S1C6,414
B00004SU1F,938
B00004TBB0,148
B00004Y5PN,317
B000052Y74,178
B000052YEH,753
B0000531B7,726
B0000532DJ,465
B00005352Q,690
B00005344V,199
B0000536Y3,475
B0000537KC,409
B0000537AF,114
B00005AS53,915
B00005B12M,488
B00005BPQ9,889
B00005BPJO,768
B00005C2M2,267
B00005C2M5,525
B00005C2ZW,582
B00005C2JE,968
B00005C2M3,317
B00005IX98,114
B00005IX97,764
B00005IX96,687
B00005MOY3,646
B00005NTR2,813
B00005REBJ,118
B0000631X2,916
B000063D0C,400
B000063D0D,557
B000068XME,165
B000068XMG,317
B000068XMF,261
B0000691JF,853
B000069J7H,510
B000069KQW,599
B00006FE1Y,431
B00006G930,643
B00006G92S,433
B00006IDK2,736
B00006IDK9,807
B00006IDJR,914
B00006IDJU,510
B00006IDJZ,385
B00006IUTN,110
B00006JZTV,381
B00006LHAU,256
B000070PBU,667
B000077W2E,258
B000077W1Q,874
B00008435O,499
B000084E00,705
B000084E9C,955
B000084EEZ,597
B000089D9T,805
B00008CQRK,731
B00008PC2B,569
B00008RCM0,957
0078764343,448
043933702X,400
0439339987,825
0439342260,617
0439339960,277
0439374391,654
0439394422,403
043940133X,109
0439573947,298
0439591295,315
0439591368,211
0439591538,258
0439671418,610
0439715571,387
0439773660,311
0439862108,207
0439900581,528
0545076412,945
0545112141,829
0545115507,172
0669524425,1000
0669524115,833
0671317091,989
0700026649,888
0700026657,983
0700099867,915
0700026355,103
0758534531,410
0970154097,308
0974696153,610
0977368521,357
0977710432,667
1414311583,277
1418516805,594
1557556741,161
1558843477,475
1572644516,747
1574571931,604
1594590133,369
1597461156,258
1597461261,920
1597461105,203
1613170785,907
1616614765,232
188650301X,689
1886846790,457
1886846774,915
1886846782,222
1886846758,441
1886846766,151
1888449543,560
1894353226,753
1894353099,259
3815864844,491
3828770193,723
3866811659,639
3898740579,427
3937549064,175
393731704X,436
5293009893,543
6050036071,192
7100027950,177
7108019833,978
7115127026,497
7108013096,977
7293000928,280
7293000936,864
7306024310,243
7505728083,740
7532724301,772
7537823413,358
7539908920,656
7543450933,584
7542614444,500
7540727705,770
7561321074,661
7800286169,165
7800405761,968
7900085653,121
8176503290,995
8565000168,785
8990289440,967
8990289432,296
9056560190,746
9078439122,998
907843905X,804
9081335219,951
9573499126,389
0000143561,184
0000143529,996
0000143502,765
0000143588,432
0001517791,652
0001516035,367
0001501348,130
0000791156,557
0001485423,358
0001526863,915
0005019222,305
0005097258,712
0005048524,494
0005114349,666
0005055121,271
0005123909,849
0005089549,541
0005119367,414
0005097231,974
0005054885,744
0005134188,883
0005019281,268
0005092663,184
0005419263,972
0005200288,431
0005452287,588
0005257891,620
0005445825,253
0005059836,719
0006588204,744
0006886558,871
0011528230,273
0012175447,598
0073213071,876
0073259152,168
0073291404,844
0073325570,289
0073378208,417
0077270444,641
0077479637,262
0078296757,761
0078618886,222
0101529376,708
0126604258,455
0130359742,835
0130473456,465
0130861383,969
013091133X,126
013115298X,662
0131433172,927
0131904388,650
0132534894,647
0132533669,945
0133204162,788
0135135044,792
0194593711,895
0251567516,715
0307141217,729
0307141225,436
0307142426,876
0307142701,368
0307141071,600
0307142469,306
030714139X,181
0307142620,513
0307141985,685
0307142485,547
0307141950,489
0307142493,146
0307142817,469
0307142698,586
0307141144,561
0307142477,909
0307394530,654
0307449440,132
0307463826,459
0307586758,887
0307586588,468
0307587142,657
0307586901,928
0385344945,219
0385344570,153
0449819906,438
0470045558,845
0470182318,627
0470343834,719
0470343842,719
0470623209,778
0470758570,663
0471749915,831
0486430502,703
048645195X,891
0486473082,200
0486475468,290
0545346207,599
0545419042,337
0545449332,791
0545449340,301
0545459915,906
0545459923,339
0545496470,953
0615406416,555
0615512135,368
0700012494,349
0700012656,289
070001246X,966
0700012370,774
0700012532,180
0700022031,580
070002204X,747
0700012346,648
0700022333,465
0700022252,249
0700012702,785
0700022228,371
0705395022,578
0705383024,737
0737248289,753
0737604751,872
0740770756,467
0756031184,393
0756037727,447
0760747059,204
0765573296,380
0765598671,368
0767180178,729
0767184270,690
0767189361,928
0767175832,931
0767196767,392
0767174607,886
0767196813,229
0767184289,719
0767197178,616
0770434096,736
0804136807,758
0823085511,329
0823085945,429
0823099032,145
0823085678,599
0871164388,918
0871164213,582
0871164949,959
0871164809,443
0871167700,957
0887432271,434
0887435378,830
088743472X,731
0887431399,205
0891346686,431
0916896390,107
093527863X,661
095470018X,262
0973030437,362
097736271X,464
0979409098,440
0979744172,678
0980183227,989
0980876729,704
0981532454,724
0982400578,743
0983205906,875
0985961406,567
099155759X,397
109485901X,499
1105869555,503
1304567559,112
0123456479,285
0130350591,208
0578060604,809
0594006112,496
0615391206,871
0641929307,215
0641965974,863
064178614X,636
0641967969,640
064180556X,936
0681795107,940
0705342913,248
0705356280,632
0705394492,635
0748185259,704
0783433891,103
0805471219,554
0898216052,681
0912696591,439
0972187677,501
097736271X,789
097857141X,353
0978736885,772
0979755026,352
0980183227,657
098019282X,645
0984493697,983
0984493638,132
0988315815,540
1009245414,356
1223070743,718
1223071359,437
1223069818,490
1403779619,119
1403783624,179
1450823661,496
1567120709,436
1574890832,721
1574890824,846
1574891936,911
1574898922,532
1574898949,944
1574898930,971
159668027X,528
1613261535,546
1614549168,353
1614547831,631
1614547440,995
161552231X,180
161659120X,245
161659232X,141
1619920239,135
1619920255,724
1621522172,620
1625684185,428
1842104780,319
1842104470,401
1842104322,233
1847503705,706
184999949X,922
1888861347,586
1888861142,728
1888861622,829
1888861614,586
1888861150,114
1891747401,957
1891747134,364
1896639437,342
1929780656,830
1932289348,475
1932648623,886
1933244038,744
1933506105,665
0130350591,767
0307394530,907
0439903491,372
0578060604,385
0587234792,228
0587010584,947
0587168978,163
0587218959,932
0587217189,136
0594006112,414
061533301X,905
0615391206,571
0618307354,916
0641929307,630
0641965974,877
064178614X,311
0641967969,959
064180556X,601
0681795107,484
0689027818,839
0705342913,715
0705356280,860
0705394492,510
0740317024,633
0740315129,208
0740315048,704
0740794019,618
0740794108,615
0740794248,765
0740794078,190
0740794124,956
0740794167,536
0740794183,293
0740794140,650
0748185259,965
0749568275,354
0756031184,916
0756041244,977
0756030242,898
0756032318,234
0783433891,312
0789319942,361
0805471219,540
0823085511,780
0898216052,391
0912696591,704
0922658536,485
0939431556,208
095650843X,219
0956508421,250
0972187677,866
0974889172,701
0975412817,933
0977061604,508
0977271609,819
097736271X,693
0978561023,126
097857141X,323
0978736885,437
0980183227,140
0982119712,851
0984493697,794
0988315815,572
1059875837,148
1009245414,854
1223070743,748
1223071359,643
1223069818,640
1403783624,722
1412758181,902
1438802552,129
1438823029,561
1439347069,718
1450823661,532
1554761727,512
1559936819,157
1567120709,944
1574866893,279
1574890832,338
1574890824,189
1574892398,952
1574890220,429
1574891936,219
1574891898,652
1574892193,621
1574893343,366
1574898922,742
1574898949,805
1574898930,803
1574893122,666
1574893335,514
1574899864,708
1586626310,391
0618307354,683
0981850006,566
144072007X,640
1554701503,390
1579822932,383
1754164498,492
1880241064,215
1885010753,335
1887148914,414
1938146824,266
398501938X,454
6035000045,693
6035000037,343
6035000029,877
6303146775,775
6304429150,360
7106019410,692
751180022X,152
8386244453,826
8393166616,390
8390294540,535
8802000034,384
8802000026,790
8805002682,535
8805001058,380
8805002585,395
8805002577,125
8805002690,501
8805002720,965
8805002631,867
8805002666,335
8805002704,591
8805003263,806
880500264X,752
8805003549,750
8805003255,323
8805002593,987
8805002674,355
8805003573,190
8805002615,386
8805003603,408
8805003298,727
8805002607,206
9539732360,197
9800474382,116
9822221274,969
B0000001QY,637
B000001ULX,609
B000003GJ2,113
B000005R78,428
B000005XFE,392
B0000071CF,800
B00000GC69,742
B00000JAJ8,598
B00000K2MB,314
B0000223JC,949
B00002240Y,337
B00002240X,927
B0000224HT,255
B0000224HU,399
B0000224SB,961
B0000224PU,840
B0000224U2,257
B0000224TZ,303
B0000224VV,349
B00002255X,664
B0000225DC,321
B0000225DB,270
B0000225DD,289
B0000225D6,635
B0000225DA,714
B0000224WX,419
B0000225CS,937
B0000225CT,970
B0000225CU,554
B00002265F,177
B00002265H,354
B00002265G,382
B00002265E,989
B00002265K,922
B000024LGY,200
B0000296SV,263
B00002DE4X,100
B00002N53T,496
B00002N53V,732
B00002N5FN,916
B00002N5N8,336
B00002N5VA,852
B00002N5N7,442
B00002N5VE,387
B00002N65P,322
B00002N5ZD,139
B00002N65A,222
B00002N67C,364
B00002N66W,275
B00002N67N,179
0077614992,928
0205616461,366
0578085844,365
0615208479,927
0615269990,117
0615406394,593
0641710577,984
0641864507,840
0641691858,892
0641678584,683
068107289X,806
0681504498,584
0681796723,588
0681861193,356
0705394638,917
0736789928,226
076493211X,957
0764945300,696
0764954601,463
0767196767,930
0767196813,597
0895640163,500
0898004640,449
0898004659,205
0898004667,216
0907785212,171
0929619730,710
093926322X,146
0945523181,897
0954751302,459
0964967804,985
0967930480,504
0972433503,826
0974593613,882
097459363X,871
0974959200,826
0976202107,548
0978559088,573
0979679737,795
097968191X,832
0982614926,986
0982828004,773
098288446X,387
0982884443,447
0982884451,281
0985013346,820
1063010632,158
1093486147,580
1133442021,387
1285114752,651
1300451459,115
1300451076,762
1300451416,163
1300451467,792
1400638771,426
142391550X,650
1424333083,779
1427600228,565
1427742642,774
1456605755,105
1467553298,744
1560622016,835
1569375607,285
1574891790,735
1574892142,711
1574890522,463
157489112X,466
1574890107,342
1574890719,318
1574892711,503
1574890859,564
1574891138,439
1574890735,535
157489093X,824
1574894064,643
1574892444,315
1574895761,154
1574895273,359
1574896849,480
1574892363,976
1574895990,918
1574894633,433
1574894137,999
157489577X,439
1574896857,771
1574898450,254
1574896865,881
1574897748,573
1574898205,381
0110400550,478
011040047X,979
0195866479,505
0214514706,129
0214714705,597
0214614700,106
0594033918,179
0641554214,746
0989890945,404
1059375362,291
1049830512,289
1059130386,813
103984068X,728
1059236222,545
1059983346,823
1059947692,585
1059661160,239
1059949202,571
1059274930,684
1059844591,229
1059824477,387
1059766019,255
1059370514,471
103824174X,623
1059641577,170
1059777851,422
1059359189,554
1098409183,277
1059598515,713
1059556936,394
1111306079,314
1111305218,756
111130114X,929
1111306052,555
1111301166,893
118270882X,465
1182707866,643
1182702295,561
1182701647,888
1182701434,891
1182701566,415
1182701906,200
1182700721,548
1182701450,646
1182701582,208
1182702589,392
1182701604,908
1182702627,477
120401308X,220
1182707599,569
1182710026,195
120402040X,689
1204036179,247
1204012970,939
1204040982,314
120401387X,835
1182701574,760
120401325X,975
1204037159,865
1182701477,998
1204013179,368
1204037809,828
1304747883,636
1304958612,909
134739740X,180
1395871035,747
1384095802,937
1412789788,489
1439618038,908
1466736038,494
1610121155,704
1610121147,861
1615527621,657
1615600612,826
1621520722,954
1621911888,457
1894736982,626
1908510986,681
1934790613,882
1938759834,414
1948701847,787
1958103942,578
2309458104,330
2498604987,111
2904809562,712
2912010594,994
3283005737,495
399889988X,901
3993854705,508
3993854373,951
3998899561,502
3993854128,100
0736513299,278
074032859X,749
074032957X,374
0954751302,122
0965484947,348
1063010632,822
1593807473,951
1904369995,517
1907061126,484
1907544453,505
193493139X,442
1934931055,948
4056051836,900
7209037217,948
750803855X,560
8805002194,930
8805002275,395
8805002283,436
8805002259,521
9792219757,492
9820940192,790
9827012088,592
9827052918,411
9861011536,603
994991812X,532
B000001QB1,294
B0000064YS,424
B00000GBXA,656
B00000J01Z,444
B00000JFRR,639
B00000JH56,202
B0000222YU,703
B00002239E,173
B0000223B6,706
B0000223BD,601
B0000223BE,846
B0000223J6,974
B0000223K3,206
B0000223T2,412
B0000223T5,799
B0000223X4,693
B0000223XE,121
B0000223UU,219
B0000223T4,230
B00002246K,669
B0000224J1,896
B0000224MP,524
B0000224PZ,705
B00002254H,392
B00002254G,838
B00002254I,249
B00002252U,995
B0000225J5,998
B0000225PR,637
B00002260M,118
B00002N52H,756
B00002N5EY,536
B00002N5JZ,119
B00002N5FK,451
B00002N5JT,883
B00002N5ME,564
B00002N5K3,760
B00002N5M5,570
B00002N5M6,145
B00002N5OI,700
B00002N60O,957
B00002N62M,485
B00002N60G,923
B00002N62T,734
B00002N631,721
B00002N68M,524
B00002N6K8,961
B00002N6HD,460
B00002N6K7,278
B00002N6FB,681
B00002N6RZ,296
B00002N6RY,220
B00002N6RV,388
B00002N6Y8,757
B00002N6RU,673
B00002N74D,615
B00002N78A,542
B00002N73U,789
B00002N77G,949
B00002N7IY,937
B00002N78W,217
B00002N6SO,535
B00002N7RN,298
B00002N7RJ,810
B00002N8A9,621
B00002N7RK,909
B00002N8AA,463
B00002N8AI,472
B00002N7VZ,176
B00002N8DH,240
0000031909,369
0000031852,122
0000031895,115
0071423206,845
0188477284,767
030795207X,961
0345524926,685
0393061744,989
0393242196,423
0486211452,557
0486457192,890
0531904822,714
060791548X,498
0607968699,474
0615302939,287
0615329020,234
0615375790,276
0615532209,536
0641869169,460
0736060332,676
0743273575,643
0743608658,805
074360962X,372
074360900X,116
0743608984,895
074361058X,971
0743609972,259
0756659981,650
0762440643,789
0762727004,407
0762746793,543
0762763833,561
0762769858,152
0762769998,463
076277911X,598
0762779101,632
0762790202,809
078341384X,875
0811733068,826
0892724323,457
0898866006,349
0898866588,371
0898867568,297
0898868904,614
0898868092,357
089886769X,869
0898868653,764
0899334113,536
0930559029,651
0934641730,129
0960169814,964
0963235982,817
0963993208,112
0965042138,902
0965976823,997
0970704615,892
0971100764,201
0971968128,802
0973259361,680
0974593613,706
097459363X,292
0974632058,282
0974696153,651
0975780743,394
0976778408,782
0977416607,610
0977943550,618
0977943518,771
0977943593,208
0977943585,607
0977943577,836
0978890981,330
0978890930,779
0978890957,194
0979264413,900
0979413281,822
0979585007,256
0979625505,143
0981899382,687
0981963501,630
0982123248,620
0983318638,608
0984445161,404
0987779605,927
0989065502,607
0989450805,495
1080961844,879
1105869555,159
1118306767,273
1300354372,432
1300310065,351
130082753X,779
1300827300,267
0000143561,598
0000031909,798
0001048775,117
0000031852,913
0001048236,625
0001057170,383
0001053396,648
0001072986,886
0001053744,962
0001055178,363
0001042335,454
000136118X,587
0001360000,477
0001018043,388
0000143529,174
000102521X,109
0000031887,434
0000143502,318
0000191639,445
0000031895,387
0001056107,349
0000143588,447
0001517791,536
0001056530,264
0001006657,396
000171287X,387
000171130X,894
000100039X,216
0001473905,555
0001714546,509
0001516035,848
0001839225,927
0001501348,590
0001384163,722
0001837397,869
0000791156,686
0001714538,801
0001857169,664
0001711342,459
0001393774,994
0001714384,552
0001845357,820
0001981315,120
0001384155,608
0001857029,760
0001950541,846
000198327X,326
0001984020,410
0001939777,528
0001983261,801
0001983415,654
000198392X,594
0001983393,782
0001473123,864
0001983938,991
0002000547,467
0001981692,487
0001983857,655
0001713256,719
0001956264,654
0001839233,486
0002008483,158
000211268X,788
0001485423,951
0002113570,962
0002007649,627
0001712772,399
0001526863,384
0001856871,830
0002153238,641
0002154781,381
0002111306,846
0001983660,585
0002153246,273
000014357X,776
0001983806,314
0002114186,400
0002158183,351
0002153432,213
0002007681,257
0002154129,459
0002157330,830
000215949X,382
0002154579,148
0002153211,205
0002158442,868
000215854X,136
0002155435,229
0002176203,146
0002159317,155
0002157292,565
0002159643,919
000216194X,189
0002179741,855
0002159627,493
0002199181,373
0002187027,941
0001713108,814
0001711296,411
000217989X,840
0002167425,220
0002173808,876
0002179911,434
0002175983,488
0002198940,405
000218494X,933
0002159511,897
0002197790,209
0002175800,861
0002185385,242
000215725X,318
0002189615,922
000219984X,595
0002178559,466
0002210495,248
0002199963,568
0002191369,154
0002154838,561
0002188384,338
0002154463,799
0002199645,220
0002117088,736
0002212129,278
0002218321,795
0002210967,705
000221735X,357
0002202123,518
0002179679,197
0002202158,565
0002197782,739
0002192888,888
0002219417,891
0002214709,672
0002213311,278
0002189607,617
0002219492,752
0002215357,307
0002199823,135
0002200120,935
0002237245,882
0002231832,602
0002226901,452
0002236761,684
000225073X,243
0002231026,470
0002228645,166
0002250667,867
0002250713,357
0002251183,163
0002251965,597
0002251043,180
0002252104,531
000225218X,790
0002251337,930
0002243741,750
000222383X,497
0002252015,928
0002250462,979
0002254182,472
000225686X,499
0002250748,351
0002226618,479
000223677X,597
0002251507,841
0002254816,741
0002258579,796
0002253968,898
0002254565,481
0002259192,969
0002251833,935
000225705X,831
0002243768,466
0002250381,582
0002250519,208
0002254123,493
0002250616,214
0002221020,977
0002250535,339
0002312263,427
0002222590,586
0002221365,122
0002315963,377
0002261200,480
0002250756,102
0002202085,846
0002235013,624
0002251981,627
0002326698,229
0002251205,210
0002251213,226
0002226049,961
0002326876,129
0002311240,720
0002314282,582
0002218844,336
0002550865,246
0002551152,640
0002254131,177
0002239221,794
0002310899,532
0002550296,562
0002237814,804
0002551489,662
0002251884,411
0002552264,596
0002255553,342
0002327031,839
0002214407,548
0002552256,532
0002553430,788
0002552574,992
0002311216,309
0002553341,222
0002553449,180
000255223X,159
0002554216,711
0002553473,937
0002229781,506
0002554364,364
0002251930,536
000255397X,918
0002550857,880
0002255731,445
0002239418,748
0002553481,918
0002318075,564
0002253305,630
0002554755,738
0002553708,396
0002553732,938
000225977X,974
0002553457,506
0002553295,628
0002556642,640
0002554534,974
0002554593,815
0002551470,415
000255738X,943
0002554798,954
0002552531,955
000255383X,848
0002554909,571
0002557681,478
0002551659,686
0002554194,367
0002550326,933
0002551667,663
0002554526,328
0002557231,839
0002558637,415
0002556723,524
0002551195,371
000255898X,795
0002252082,930
0002554771,895
0002558572,326
0002554577,161
0002558319,834
0002554518,815
0002550938,761
0002554623,659
0002553988,417
0002570874,278
0002570033,550
0002571382,383
0002570319,196
0002554860,595
0002558033,484
000255934X,756
0002625032,689
0002571153,886
0002559064,511
0002571714,983
0002570130,549
0002713454,295
0002558793,591
0002571404,602
000255710X,682
0002554763,993
000257196X,680
0002713357,722
0002570963,453
0002719053,844
0002570327,134
0002551543,769
0002712199,247
0002556324,876
000255870X,860
0002572192,592
0002712091,626
0002571560,281
0002614510,520
000255450X,808
0002555875,297
0002713756,315
0002710188,511
0002558173,811
0002614529,982
0002571943,766
0002713624,856
0002570890,841
0002730057,818
0003222977,696
0002726874,706
0002740427,186
0002571293,295
0002740303,316
0003278344,891
0002559099,207
0002740168,577
0002740737,798
0002571471,744
0002740753,811
0002712709,257
0002713241,524
0004127056,460
0002720728,592
0004120205,596
0002318652,292
0002570831,693
0002558718,281
0004126815,897
0004133307,722
0004133285,876
0002727463,813
0003708861,474
0004126505,416
0004133382,626
0004140850,823
0003271323,385
0004140966,159
0004133463,631
0004140052,957
0004133595,325
000274094X,784
0002713810,659
